#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1848     -5.4113    -5.49263   0.0051443
        1849    -5.41296    -5.49259   0.0051417
        1850      -5.415    -5.49255  0.00513909
        1851    -5.41697     -5.4925  0.00513647
        1852    -5.41949    -5.49247  0.00513385
        1853    -5.42228    -5.49243  0.00513122
        1854    -5.42534    -5.49239  0.00512858
        1855    -5.42836    -5.49236  0.00512593
        1856    -5.43165    -5.49232  0.00512327
        1857     -5.4358    -5.49229  0.00512061
        1858     -5.4399    -5.49227  0.00511793
        1859    -5.44409    -5.49224  0.00511524
        1860    -5.44879    -5.49222  0.00511254
        1861    -5.45353     -5.4922  0.00510984
        1862    -5.45829    -5.49218  0.00510713
        1863    -5.46349    -5.49216  0.00510441
        1864    -5.46895    -5.49215  0.00510169
        1865    -5.47388    -5.49214  0.00509896
        1866    -5.47962    -5.49213  0.00509623
        1867    -5.48522    -5.49213   0.0050935
        1868    -5.49065    -5.49213  0.00509078
        1869    -5.49588    -5.49213  0.00508805
        1870    -5.50134    -5.49214  0.00508533
        1871    -5.50654    -5.49214  0.00508262
        1872    -5.51114    -5.49215  0.00507992
        1873    -5.51619    -5.49217  0.00507722
        1874    -5.52045    -5.49218  0.00507453
        1875    -5.52464     -5.4922  0.00507186
        1876    -5.52876    -5.49222  0.00506919
        1877    -5.53262    -5.49224  0.00506654
        1878    -5.53606    -5.49226  0.00506389
        1879    -5.53921    -5.49229  0.00506126
        1880    -5.54206    -5.49231  0.00505864
        1881     -5.5446    -5.49234  0.00505602
        1882    -5.54651    -5.49237  0.00505342
        1883    -5.54855     -5.4924  0.00505082
        1884    -5.55039    -5.49243  0.00504824
        1885    -5.55188    -5.49246  0.00504566
        1886    -5.55333     -5.4925  0.00504308
        1887    -5.55397    -5.49253  0.00504052
        1888    -5.55457    -5.49256  0.00503795
        1889    -5.55453    -5.49259  0.00503539
        1890    -5.55415    -5.49263  0.00503284
        1891    -5.55315    -5.49266  0.00503028
        1892    -5.55229    -5.49269  0.00502772
        1893    -5.55115    -5.49272  0.00502515
        1894    -5.54927    -5.49275  0.00502259
        1895    -5.54716    -5.49278  0.00502002
        1896    -5.54467    -5.49281  0.00501745
        1897    -5.54274    -5.49283  0.00501487
        1898    -5.54005    -5.49286  0.00501229
        1899    -5.53706    -5.49288  0.00500971
        1900    -5.53427     -5.4929  0.00500712
        1901     -5.5314    -5.49292  0.00500452
        1902    -5.52894    -5.49294  0.00500193
        1903    -5.52645    -5.49296  0.00499933
        1904    -5.52336    -5.49298  0.00499673
        1905    -5.52044    -5.49299  0.00499413
        1906    -5.51787      -5.493  0.00499153
        1907    -5.51505    -5.49301  0.00498892
        1908    -5.51246    -5.49302  0.00498632
        1909     -5.5101    -5.49303  0.00498371
        1910    -5.50784    -5.49304  0.00498111
        1911    -5.50551    -5.49305  0.00497851
        1912    -5.50342    -5.49305  0.00497591
        1913    -5.50157    -5.49306  0.00497331
        1914    -5.49935    -5.49306  0.00497071
        1915     -5.4975    -5.49306  0.00496812
        1916    -5.49602    -5.49306  0.00496552
        1917     -5.4943    -5.49307  0.00496293
        1918    -5.49233    -5.49307  0.00496035
        1919    -5.49039    -5.49306  0.00495776
        1920    -5.48833    -5.49306  0.00495518
        1921    -5.48643    -5.49306   0.0049526
        1922    -5.48484    -5.49305  0.00495003
        1923    -5.48265    -5.49305  0.00494745
        1924    -5.48075    -5.49304  0.00494489
        1925    -5.47914    -5.49303  0.00494232
        1926     -5.4769    -5.49303  0.00493976
        1927    -5.47433    -5.49302  0.00493721
        1928    -5.47249    -5.49301  0.00493466
        1929    -5.47046    -5.49299  0.00493212
        1930    -5.46914    -5.49298  0.00492958
        1931    -5.46733    -5.49297  0.00492704
        1932    -5.46519    -5.49295  0.00492451
        1933     -5.4633    -5.49294  0.00492199
        1934    -5.46093    -5.49292  0.00491947
        1935    -5.45883     -5.4929  0.00491696
        1936    -5.45671    -5.49289  0.00491446
        1937    -5.45517    -5.49287  0.00491196
        1938    -5.45317    -5.49285  0.00490947
        1939    -5.45116    -5.49282  0.00490698
        1940    -5.44932     -5.4928   0.0049045
        1941    -5.44689    -5.49278  0.00490203
        1942    -5.44495    -5.49275  0.00489957
        1943    -5.44291    -5.49273  0.00489712
        1944    -5.44077     -5.4927  0.00489467
        1945    -5.43917    -5.49267  0.00489223
        1946     -5.4372    -5.49265   0.0048898
        1947    -5.43548    -5.49262  0.00488738
        1948    -5.43389    -5.49259  0.00488496
        1949    -5.43244    -5.49255  0.00488255
        1950    -5.43144    -5.49252  0.00488015
        1951     -5.4303    -5.49249  0.00487775
        1952    -5.42904    -5.49246  0.00487536
        1953    -5.42782    -5.49243  0.00487298
        1954     -5.4265    -5.49239   0.0048706
        1955     -5.4263    -5.49236  0.00486823
        1956    -5.42618    -5.49232  0.00486586
        1957     -5.4263    -5.49229  0.00486349
        1958    -5.42682    -5.49226  0.00486112
        1959    -5.42759    -5.49222  0.00485875
        1960    -5.42878    -5.49219  0.00485638
        1961    -5.42994    -5.49216    0.004854
        1962    -5.43138    -5.49213  0.00485163
        1963    -5.43311     -5.4921  0.00484925
        1964    -5.43496    -5.49207  0.00484687
        1965    -5.43711    -5.49204  0.00484448
        1966    -5.43908    -5.49202  0.00484209
        1967    -5.44195    -5.49199   0.0048397
        1968    -5.44479    -5.49197   0.0048373
        1969    -5.44819    -5.49194  0.00483489
        1970      -5.452    -5.49192  0.00483248
        1971    -5.45574    -5.49191  0.00483006
        1972    -5.45999    -5.49189  0.00482764
        1973    -5.46443    -5.49187  0.00482522
        1974    -5.46843    -5.49186  0.00482279
        1975    -5.47286    -5.49185  0.00482035
        1976    -5.47768    -5.49185  0.00481792
        1977    -5.48242    -5.49184  0.00481548
        1978    -5.48733    -5.49184  0.00481305
        1979    -5.49224    -5.49184  0.00481062
        1980    -5.49679    -5.49184  0.00480819
        1981    -5.50157    -5.49185  0.00480576
        1982     -5.5064    -5.49185  0.00480335
        1983    -5.51078    -5.49186  0.00480093
        1984    -5.51514    -5.49188  0.00479853
        1985    -5.51946    -5.49189  0.00479613
        1986    -5.52312    -5.49191  0.00479374
        1987    -5.52701    -5.49192  0.00479136
        1988    -5.52991    -5.49194  0.00478899
        1989    -5.53271    -5.49196  0.00478663
        1990    -5.53541    -5.49198  0.00478427
        1991    -5.53847    -5.49201  0.00478192
        1992    -5.54051    -5.49203  0.00477958
        1993    -5.54292    -5.49206  0.00477725
        1994    -5.54523    -5.49208  0.00477493
        1995     -5.5464    -5.49211  0.00477262
        1996    -5.54809    -5.49214  0.00477031
        1997    -5.54925    -5.49217  0.00476801
        1998    -5.54974     -5.4922  0.00476571
        1999    -5.55048    -5.49223  0.00476341
        2000    -5.55115    -5.49226  0.00476112
        2001    -5.55147    -5.49229  0.00475883
        2002    -5.55189    -5.49231  0.00475655
        2003    -5.55181    -5.49234  0.00475427
        2004    -5.55152    -5.49237  0.00475199
        2005    -5.55119     -5.4924  0.00474971
        2006    -5.54959    -5.49243  0.00474743
        2007    -5.54899    -5.49246  0.00474514
        2008    -5.54801    -5.49249  0.00474286
        2009    -5.54681    -5.49251  0.00474058
        2010    -5.54521    -5.49254  0.00473829
        2011    -5.54381    -5.49257    0.004736
        2012    -5.54124    -5.49259  0.00473371
        2013    -5.53884    -5.49261  0.00473142
        2014     -5.5363    -5.49264  0.00472912
        2015    -5.53331    -5.49266  0.00472681
        2016     -5.5297    -5.49267   0.0047245
        2017    -5.52668    -5.49269  0.00472219
        2018    -5.52287    -5.49271  0.00471988
        2019    -5.51856    -5.49272  0.00471755
        2020    -5.51422    -5.49273  0.00471523
        2021    -5.50923    -5.49274  0.00471291
        2022    -5.50405    -5.49274  0.00471058
        2023    -5.49793    -5.49275  0.00470825
        2024    -5.49211    -5.49275  0.00470592
        2025    -5.48613    -5.49274   0.0047036
        2026    -5.47899    -5.49274  0.00470128
        2027    -5.47223    -5.49272  0.00469898
        2028    -5.46558    -5.49271  0.00469668
        2029    -5.45819    -5.49269  0.00469439
        2030    -5.45118    -5.49267  0.00469213
        2031    -5.44431    -5.49265  0.00468988
        2032    -5.43705    -5.49262  0.00468765
        2033    -5.43038    -5.49259  0.00468544
        2034    -5.42378    -5.49256  0.00468326
        2035    -5.41731    -5.49252  0.00468111
        2036    -5.41105    -5.49248  0.00467898
        2037    -5.40568    -5.49244  0.00467687
        2038    -5.40049    -5.49239   0.0046748
        2039    -5.39614    -5.49235  0.00467274
        2040    -5.39221     -5.4923  0.00467071
        2041    -5.38888    -5.49225   0.0046687
        2042    -5.38584    -5.49219   0.0046667
        2043    -5.38355    -5.49214  0.00466472
        2044    -5.38198    -5.49209  0.00466275
        2045    -5.38079    -5.49203  0.00466079
        2046    -5.38024    -5.49198  0.00465883
        2047    -5.37968    -5.49192  0.00465688
        2048    -5.37966    -5.49187  0.00465492
        2049    -5.38027    -5.49181  0.00465297
        2050     -5.3807    -5.49176  0.00465102
        2051     -5.3815    -5.49171  0.00464906
        2052    -5.38262    -5.49165   0.0046471
        2053    -5.38341     -5.4916  0.00464513
        2054    -5.38503    -5.49155  0.00464316
        2055     -5.3861     -5.4915  0.00464119
        2056     -5.3872    -5.49145  0.00463921
        2057    -5.38845     -5.4914  0.00463722
        2058    -5.38968    -5.49135  0.00463523
        2059     -5.3915     -5.4913  0.00463323
        2060    -5.39269    -5.49125  0.00463123
        2061    -5.39401     -5.4912  0.00462922
        2062    -5.39485    -5.49116  0.00462722
        2063    -5.39567    -5.49111   0.0046252
        2064    -5.39663    -5.49106  0.00462319
        2065    -5.39818    -5.49102  0.00462117
        2066    -5.39989    -5.49098  0.00461914
        2067      -5.401    -5.49093  0.00461711
        2068    -5.40197    -5.49089  0.00461508
        2069    -5.40342    -5.49085  0.00461304
        2070    -5.40474    -5.49081    0.004611
        2071    -5.40655    -5.49076  0.00460896
        2072    -5.40809    -5.49072  0.00460691
        2073    -5.40922    -5.49069  0.00460485
        2074    -5.41053    -5.49065  0.00460279
        2075    -5.41188    -5.49061  0.00460073
        2076    -5.41342    -5.49057  0.00459866
        2077    -5.41499    -5.49054  0.00459659
        2078    -5.41658     -5.4905  0.00459452
        2079    -5.41806    -5.49046  0.00459244
        2080    -5.41939    -5.49043  0.00459036
        2081    -5.42104     -5.4904  0.00458828
        2082    -5.42285    -5.49036  0.00458619
        2083    -5.42452    -5.49033   0.0045841
        2084    -5.42602     -5.4903    0.004582
        2085    -5.42797    -5.49027   0.0045799
        2086    -5.42974    -5.49024   0.0045778
        2087    -5.43135    -5.49022  0.00457569
        2088    -5.43277    -5.49019  0.00457358
        2089    -5.43431    -5.49016  0.00457147
        2090    -5.43537    -5.49013  0.00456936
        2091    -5.43699    -5.49011  0.00456724
        2092    -5.43872    -5.49008  0.00456513
        2093    -5.44025    -5.49006  0.00456301
        2094    -5.44174    -5.49004  0.00456089
        2095    -5.44274    -5.49002  0.00455876
        2096    -5.44383    -5.48999  0.00455664
        2097    -5.44459    -5.48997  0.00455452
        2098    -5.44605    -5.48995   0.0045524
        2099    -5.44702    -5.48993  0.00455028
        2100    -5.44901    -5.48991  0.00454815
        2101    -5.44945    -5.48989  0.00454603
        2102    -5.45077    -5.48987   0.0045439
        2103     -5.4516    -5.48985  0.00454178
        2104    -5.45255    -5.48984  0.00453965
        2105    -5.45364    -5.48982  0.00453753
        2106    -5.45484     -5.4898  0.00453541
        2107    -5.45573    -5.48979  0.00453328
        2108    -5.45614    -5.48977  0.00453116
        2109    -5.45699    -5.48976  0.00452904
        2110    -5.45767    -5.48974  0.00452692
        2111    -5.45894    -5.48973   0.0045248
        2112    -5.45958    -5.48971  0.00452268
        2113    -5.46049     -5.4897  0.00452056
        2114    -5.46108    -5.48968  0.00451844
        2115    -5.46239    -5.48967  0.00451632
        2116    -5.46382    -5.48966   0.0045142
        2117    -5.46445    -5.48965  0.00451209
        2118    -5.46487    -5.48964  0.00450997
        2119    -5.46539    -5.48962  0.00450786
        2120    -5.46599    -5.48961  0.00450574
        2121    -5.46621     -5.4896  0.00450363
        2122    -5.46678    -5.48959  0.00450152
        2123    -5.46726    -5.48958  0.00449942
        2124    -5.46732    -5.48957  0.00449731
        2125    -5.46711    -5.48956  0.00449521
        2126    -5.46707    -5.48955   0.0044931
        2127     -5.4669    -5.48954    0.004491
        2128    -5.46627    -5.48953  0.00448891
        2129     -5.4658    -5.48952  0.00448681
        2130    -5.46473     -5.4895  0.00448472
